module,file,symbol,kind,visibility,line
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,accumulate_rhs_density,subroutine,private,2890
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,add_raw_accum,subroutine,private,2616
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,add_raw_accum_weighted,subroutine,private,2793
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,adjoint_plane_add,subroutine,private,2037
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_adjoint_all,function,private,2402
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_fourier_diagonal,function,private,2372
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_normal,function,private,2183
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_normal_kernel,function,private,2316
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_normal_matrixfree,function,private,2222
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_nu_precision,function,private,823
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_pose_parameter_mask,subroutine,private,1914
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,apply_precond,function,private,3811
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,assert_prior_attachment_mode,subroutine,private,700
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,begin_accum,subroutine,private,2500
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,begin_fourier_workspace,subroutine,private,1200
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,begin_reduction,subroutine,private,2509
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_env,subroutine,private,496
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_hk_luts,subroutine,private,457
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_kb_envelope_1d,subroutine,private,541
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_kernel,subroutine,private,3419
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_ml_prior_from_density,subroutine,private,3187
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_operators,subroutine,private,3442
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_precond,subroutine,private,3014
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,build_transfer,function,private,2054
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,calibrate_kernel,subroutine,private,3548
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,compare_raw_accum,subroutine,private,2709
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,count_stencil_switches,function,private,1552
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,crop_vol,function,private,1033
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,deapod_mul,subroutine,private,955
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,dot_real_volume,function,private,2168
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,end_accum,subroutine,private,2953
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,ensure_nu_band_index,subroutine,private,779
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,ensure_wimg,subroutine,private,1012
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,extract_native_plane,function,private,2152
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,finalize_density_accum,subroutine,private,3266
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,finalize_khat,subroutine,private,3465
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,fold_accum_to_khat,subroutine,private,3457
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,fold_and_ifft,function,private,3768
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,forward_plane,subroutine,private,1967
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,fourier_dot,function,private,1997
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,gather_window_grad,subroutine,private,3893
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_env,function,private,550
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_fourier_workspace_lims2,function,private,1240
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_invenv,function,private,641
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_lims2,function,private,4172
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_lims3,function,private,4178
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_ml_prior,subroutine,private,584
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_ml_prior_stats,subroutine,private,596
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_nu_prior_stats,subroutine,private,888
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_raw_accum,subroutine,private,571
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,get_rhs,subroutine,private,561
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,kill,subroutine,private,1045
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,kill_fourier_workspace,subroutine,private,1223
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,mask_mul,subroutine,private,1005
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,measure_kernel_scale,function,private,3558
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,new,subroutine,private,354
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,pad_vol,function,private,1022
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,pcg_fourier_workspace,type,public,70
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,pcg_solver_outcome,type,public,40
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,pose_normal_terms,subroutine,private,1476
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,pose_objective_gradient,subroutine,private,1532
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,precond_from_accum,subroutine,private,3108
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,prep_particles,subroutine,private,1112
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,prepare_fused_planes,subroutine,private,3692
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,reconstructor_pcg,type,public,103
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,refine_pose_lm,subroutine,private,1706
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,refine_shift_lm,subroutine,private,1573
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,report_finalize_profile,subroutine,private,4405
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,report_profile,subroutine,private,4444
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,reset_finalize_profile,subroutine,private,4396
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,reset_profile,subroutine,private,4423
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,right_increment_rotation,function,public,327
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,rotation_jvp,subroutine,private,1441
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,sample_fourier_with_grad,subroutine,private,1261
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scale_raw_accum,subroutine,private,2698
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_plane,subroutine,private,4115
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window,subroutine,private,3965
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window_cmplx_nowrap,subroutine,private,4091
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window_nowrap,subroutine,private,4039
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window_pair,subroutine,private,4008
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window_pair_nowrap,subroutine,private,4061
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,scatter_window_real,subroutine,private,3987
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_deapod,subroutine,private,647
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_fourier_workspace_shell_range,subroutine,private,1247
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_lambda_relative,subroutine,private,657
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_mask,subroutine,private,987
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_ml_prior,subroutine,private,672
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_nu_prior,subroutine,private,724
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_op_mode,subroutine,private,1168
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_sym,subroutine,private,1156
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,set_volume,subroutine,private,1190
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,shift_jhz,subroutine,private,1344
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,shift_jvp,subroutine,private,1316
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,shift_normal_terms,subroutine,private,1378
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,shift_objective_gradient,subroutine,private,1422
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,shift_residual,subroutine,private,1284
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,solve,subroutine,private,4210
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,solve_accum,subroutine,private,4230
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,solve_core,subroutine,private,4247
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,solve_pose_cholesky,subroutine,private,1930
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,transfer_plane_cmplx,subroutine,private,3680
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,update_lambda_from_density,subroutine,private,3129
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,whiten_observation,function,private,2123
simple_reconstructor_pcg,../scripts/../src/main/volume/simple_reconstructor_pcg.f90,write_raw_accum,subroutine,private,2561
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,cleanup_interface,subroutine,private,83
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,create_reextract_strategy,function,public,102
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,distr_cleanup,subroutine,private,654
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,distr_end_message,function,private,674
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,distr_execute,subroutine,private,566
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,distr_finalize_run,subroutine,private,647
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,distr_initialize,subroutine,private,505
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,endmsg_interface,function,private,90
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,exec_interface,subroutine,private,69
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,finalize_interface,subroutine,private,76
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,init_interface,subroutine,private,62
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,inmem_cleanup,subroutine,private,488
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,inmem_end_message,function,private,495
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,inmem_execute,subroutine,private,158
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,inmem_finalize_run,subroutine,private,481
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,inmem_initialize,subroutine,private,147
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,killimgbatch_local,subroutine,private,469
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,prepimgbatch_local,subroutine,private,444
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,reextract_distr_strategy,type,public,44
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,reextract_inmem_strategy,type,public,34
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,reextract_strategy,type,public,24
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,set_reextract_defaults,subroutine,private,133
simple_reextract_strategy,../scripts/../src/main/strategies/parallelization/simple_reextract_strategy.f90,validate_reextract_cline,subroutine,private,121
simple_refine3D_fnames,../scripts/../src/defs/simple_refine3D_fnames.f90,refine3D_partial_rec_glob,function,public,158
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,activate_ptcl3D_states_from_selection,subroutine,private,413
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,assemble_refine3D_pcg,subroutine,private,195
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,assert_multistate_populations,subroutine,private,459
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,carry_over_trail_rec_chains,subroutine,private,340
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,cleanup_interface,subroutine,private,132
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,create_refine3D_strategy,function,public,155
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,distr_cleanup,subroutine,private,1326
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,distr_execute_iteration,subroutine,private,1075
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,distr_finalize_iteration,subroutine,private,1306
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,distr_finalize_run,subroutine,private,1313
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,distr_initialize,subroutine,private,842
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,exec_iter_interface,subroutine,private,108
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,finalize_iter_interface,subroutine,private,117
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,finalize_run_interface,subroutine,private,124
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,init_interface,subroutine,private,100
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,inmem_cleanup,subroutine,private,832
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,inmem_execute_iteration,subroutine,private,632
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,inmem_finalize_iteration,subroutine,private,778
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,inmem_finalize_run,subroutine,private,788
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,inmem_initialize,subroutine,private,561
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,invalidate_fresh_start_refs_from_volumes,subroutine,private,237
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,materialize_reprojection_model,subroutine,private,474
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,prepare_assembly_cline,subroutine,private,167
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refine3D_bench_state,type,private,37
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refine3D_distr_strategy,type,public,75
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refine3D_inmem_strategy,type,public,58
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refine3D_strategy,type,public,28
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refresh_matching_lp_from_project,subroutine,private,287
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,refresh_resolution_fields_from_fsc,subroutine,private,248
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,remove_partial_rec_files,subroutine,private,393
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,remove_pcg_raw_files,subroutine,private,220
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,reset_refine3D_bench,subroutine,private,504
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,seed_multistate_startup_labels,subroutine,private,437
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,strip_refine3D_search_only_args,subroutine,public,143
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,validate_refine3D_pcg_integration,subroutine,private,208
simple_refine3D_strategy,../scripts/../src/main/strategies/parallelization/simple_refine3D_strategy.f90,write_strategy_bench_report,subroutine,private,522
simple_relion,../scripts/../src/main/star/simple_relion.f90,allocate_opticsgroups,subroutine,private,617
simple_relion,../scripts/../src/main/star/simple_relion.f90,create,subroutine,private,665
simple_relion,../scripts/../src/main/star/simple_relion.f90,find_movienames,subroutine,private,410
simple_relion,../scripts/../src/main/star/simple_relion.f90,generate_epu_tiltgroups,subroutine,private,444
simple_relion,../scripts/../src/main/star/simple_relion.f90,generate_single_tiltgroup,subroutine,private,481
simple_relion,../scripts/../src/main/star/simple_relion.f90,generate_xml_tiltgroups,subroutine,private,492
simple_relion,../scripts/../src/main/star/simple_relion.f90,h_clust,subroutine,private,697
simple_relion,../scripts/../src/main/star/simple_relion.f90,write_corrected_micrographs_star,subroutine,private,33
simple_relion,../scripts/../src/main/star/simple_relion.f90,write_micrographs_star,subroutine,private,127
simple_relion,../scripts/../src/main/star/simple_relion.f90,write_particles2D_star,subroutine,private,245
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,create_empty,subroutine,private,193
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,get_resrange,subroutine,private,203
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,kill,subroutine,private,211
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,new,subroutine,private,39
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,new_from_file,subroutine,private,57
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,open_and_check_header,function,private,135
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,read,subroutine,private,77
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,read_header,subroutine,private,170
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,write,subroutine,private,97
simple_sigma2_binfile,../scripts/../src/fileio/simple_sigma2_binfile.f90,write_info,subroutine,private,127
simple_sigma2_files,../scripts/../src/fileio/simple_sigma2_files.f90,carry_over_prior_sigma_files,subroutine,public,34
simple_sigma2_files,../scripts/../src/fileio/simple_sigma2_files.f90,copy_sigma_files_from_dir,subroutine,private,75
simple_sigma2_files,../scripts/../src/fileio/simple_sigma2_files.f90,load_sigma2_groups,subroutine,public,171
simple_sigma2_files,../scripts/../src/fileio/simple_sigma2_files.f90,pick_sigma_group_file,subroutine,public,106
simple_simple_volinterp,../scripts/../src/main/volume/simple_volinterp.f90,reproject,function,public,11
simple_simple_volinterp,../scripts/../src/main/volume/simple_volinterp.f90,rotvol,function,public,82
simple_simple_volinterp,../scripts/../src/main/volume/simple_volinterp.f90,rotvol_slim,subroutine,public,107
simple_simulator,../scripts/../src/main/simple_simulator.f90,simimg,subroutine,public,8
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,accept,subroutine,private,204
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,bind_any,subroutine,private,187
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_accept,function,private,85
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_bind,function,private,71
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_close,function,private,100
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_connect,function,private,92
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_errno,function,private,135
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_htons,function,private,122
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_inet_pton,function,private,128
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_listen,function,private,79
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_read,function,private,114
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_send,function,private,106
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_setsockopt,function,private,64
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,c_socket,function,private,58
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,close_1,subroutine,private,277
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,close_2,subroutine,private,287
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,in_addr,type,private,28
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,listen,subroutine,private,197
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,open,subroutine,private,145
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,read_1,subroutine,private,235
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,read_2,subroutine,private,266
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,send_1,subroutine,private,216
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,set_options,subroutine,private,175
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,simple_socket,type,public,38
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,sockaddr_in,type,private,32
simple_socket_comm,../scripts/../src/utils/comm/simple_socket_comm.f90,timeval,type,private,23
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,get_full2sub_map,function,private,95
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,get_inds_in_full,function,private,72
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,get_sub2full_map,function,private,85
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,kill,subroutine,private,138
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,new_from_distmat,subroutine,private,33
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,new_from_maps,subroutine,private,50
simple_srchspace_map,../scripts/../src/utils/simple_srchspace_map.f90,srchspace_map,type,public,10
simple_srchspace_map2D_io,../scripts/../src/fileio/simple_srchspace_map2D_io.f90,read_srchspace_map2D,subroutine,public,87
simple_srchspace_map2D_io,../scripts/../src/fileio/simple_srchspace_map2D_io.f90,test_srchspace_map2D_io,subroutine,public,124
simple_srchspace_map2D_io,../scripts/../src/fileio/simple_srchspace_map2D_io.f90,write_srchspace_map2D,subroutine,public,20
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,close,subroutine,private,238
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,get_image,subroutine,private,142
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,get_ldim,function,private,128
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,get_nptcls,function,private,122
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,open_1,subroutine,private,40
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,open_2,subroutine,private,56
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,read,subroutine,private,152
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,read_whole,subroutine,private,181
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,same_stk,function,private,134
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,write,subroutine,private,193
simple_stack_io,../scripts/../src/fileio/simple_stack_io.f90,write_buffer,subroutine,private,228
simple_stackops,../scripts/../src/utils/simple_stackops.f90,acf_stack,subroutine,public,152
simple_stackops,../scripts/../src/utils/simple_stackops.f90,frameavg_stack,subroutine,public,117
simple_stackops,../scripts/../src/utils/simple_stackops.f90,make_avg_stack,subroutine,public,91
simple_stackops,../scripts/../src/utils/simple_stackops.f90,make_pcavec_stack,subroutine,public,30
simple_stackops,../scripts/../src/utils/simple_stackops.f90,prep_imgfile4movie,subroutine,public,204
simple_stackops,../scripts/../src/utils/simple_stackops.f90,raise_exception,subroutine,private,15
simple_stackops,../scripts/../src/utils/simple_stackops.f90,stats_imgfile,subroutine,public,171
simple_starfile,../scripts/../src/main/star/simple_starfile.f90,calc_part_boundaries,subroutine,private,81
